doy,year,tmax,tmin
197,2044,33.42011124,25.20029829
197,2045,37.8298971,23.88248295
197,2046,33.80808624,25.78382683
197,2047,38.15995678,23.85731519
197,2048,35.04333085,23.0432814
197,2049,32.8098615,23.06830445
197,2050,35.17889855,23.53039092
197,2051,24.69842901,20.77590899
197,2052,32.2511044,22.34091763
197,2053,37.02268591,23.24233361
197,2054,30.22801537,23.18154271
197,2055,31.28610102,24.0580429
197,2056,28.80864968,23.95607587
197,2057,31.79895921,24.03626478
197,2058,36.1898138,23.51022971
197,2059,30.72007756,19.07026538
197,2060,33.51935289,23.95722438
197,2061,25.58136944,18.05915652
197,2062,28.21394759,23.90925204
197,2063,34.83410712,24.0667214
197,2064,33.2739237,24.97308812
197,2065,34.25335875,22.38459813
197,2066,31.47700441,21.40188466
197,2067,33.4650935,23.35678133
197,2068,37.27740588,24.00210458
197,2069,31.91346886,23.61938882
198,2040,35.34751383,23.4909174
198,2041,33.289906,23.19382672
198,2042,34.62172068,23.26718944
198,2043,38.48323441,23.32192132
198,2044,33.38453798,25.04140469
198,2045,37.46727299,23.67489941
198,2046,34.86009201,25.18072444
198,2047,34.93964998,23.58656866
198,2048,33.75893318,23.61295902
198,2049,29.71368456,23.59004537
198,2050,36.63552127,24.15490892
198,2051,26.18876005,21.34938522
198,2052,35.22731815,22.1391079
198,2053,35.08429119,22.88070084
198,2054,28.78914094,21.02552063
198,2055,34.25472842,23.93045529
198,2056,34.22286809,23.59170815
198,2057,28.45558753,23.42482513
198,2058,36.48179367,25.80164909
198,2059,28.5860885,21.25725661
198,2060,34.86875363,23.64617965
198,2061,27.187904,19.13735945
198,2062,31.30444497,22.63632199
198,2063,36.54991786,24.42283737
198,2064,35.03522411,25.56825066
198,2065,31.7603666,23.56514152
198,2066,33.13018112,23.97038806
198,2067,34.63570904,23.59174594
198,2068,35.17978698,26.03651237
198,2069,30.55949659,23.36372375
199,2040,34.81838787,23.24660274
199,2041,36.44026183,24.16314137
199,2042,37.46506524,23.56748452
199,2043,33.68986593,24.2108357
199,2044,32.93603151,25.06232184
199,2045,35.76563582,24.07826545
199,2046,34.32223342,24.97539093
199,2047,30.88223326,23.19382672
199,2048,32.62486723,23.91243253
199,2049,29.03311718,23.72893325
199,2050,34.99490378,24.5174888
199,2051,28.01302696,18.69258921
199,2052,33.73168253,23.58494367
199,2053,33.64347797,25.31754948
199,2054,29.69816728,21.41908135
199,2055,34.9573568,24.65413104
199,2056,35.57348718,22.79582081
199,2057,32.44097218,23.12918874
199,2058,33.80401138,23.37040582
199,2059,28.50372024,18.87073515
199,2060,36.7646543,22.95941753
199,2061,24.70263051,22.18049934
199,2062,32.87483602,20.7107122
199,2063,34.45605589,24.70308414
199,2064,34.8581672,27.2115612
199,2065,29.21634188,21.87813362
199,2066,33.26551197,23.74345449
199,2067,34.70770794,25.10012624
199,2068,36.23753262,22.87170621
199,2069,29.86662661,23.6498232
200,2040,37.26498725,23.40450814
200,2041,27.91155262,22.87553999
200,2042,38.29187027,23.95457398
200,2043,34.22013244,23.64446503
200,2044,33.41285032,25.91517448
200,2045,34.03981648,26.94105339
200,2046,34.37752185,23.94079187
200,2047,29.07472192,20.22408425
200,2048,32.10047192,23.40949155
200,2049,34.34688742,23.58932736
200,2050,29.82425602,23.55235602
200,2051,30.73335417,19.06611196
200,2052,33.66033703,22.22091689
200,2053,35.73314884,26.02137566
200,2054,29.06512046,20.69205651
200,2055,34.91045777,25.21795313
200,2056,33.29032658,22.33480984
200,2057,35.59646578,23.04751415
200,2058,37.01054325,24.00122111
200,2059,30.35768494,19.16570901
200,2060,35.4341001,24.85948304
200,2061,29.69614329,23.56635081
200,2062,34.94327668,22.44511865
200,2063,31.59466214,24.31009928
200,2064,35.10204908,23.95095176
200,2065,30.0371855,21.94681618
200,2066,33.1373329,22.96495397
200,2067,33.41285032,25.45859634
200,2068,38.00099827,23.29394433
200,2069,27.18168313,23.54206319
201,2040,37.99741067,23.47565715
201,2041,28.03566565,17.64062571
201,2042,38.08737677,23.91499459
201,2043,35.71017024,25.12795181
201,2044,34.9210442,25.97205925
201,2045,32.65072315,22.25338048
201,2046,36.07887042,22.60784351
201,2047,30.34835962,18.61148457
201,2048,32.64822096,22.3341051
201,2049,36.91340193,23.71527895
201,2050,31.19715907,23.49357019
201,2051,33.35972337,20.02771079
201,2052,35.03458411,21.48933063
201,2053,29.66713273,23.26965605
201,2054,30.91366105,20.78065281
201,2055,31.05121845,26.36292839
201,2056,34.3635433,23.55384158
201,2057,36.83033507,23.41038601
201,2058,36.55903096,25.26324165
201,2059,30.7351011,19.34591983
201,2060,34.60875289,24.64587055
201,2061,26.01942068,23.16525304
201,2062,36.37243643,24.11040704
201,2063,34.97463694,23.58452798
201,2064,38.06198756,23.89396804
201,2065,30.16133115,22.85799307
201,2066,28.36461815,23.42469736
201,2067,32.40860452,24.13968664
201,2068,37.99603082,22.74139259
201,2069,30.35740334,23.27734049
202,2040,38.39673873,24.21525635
202,2041,30.87972814,18.20675446
202,2042,32.04184173,26.37415886
202,2043,36.97218347,25.82972527
202,2044,35.14336122,24.86543195
202,2045,31.7851281,19.54688997
202,2046,36.61893841,23.39351907
202,2047,32.8055125,19.48482724
202,2048,28.88394153,24.04870942
202,2049,37.33563548,25.70789909
202,2050,32.20171324,22.90958959
202,2051,33.71232692,21.47278054
202,2052,37.2545004,23.08648493
202,2053,36.62058176,22.36497915
202,2054,32.74563009,20.83017748
202,2055,33.83941176,24.40493965
202,2056,33.66421972,24.09099087
202,2057,36.0557718,23.6959173
202,2058,36.33224914,24.32235652
202,2059,32.12132703,19.08279982
202,2060,31.93786479,24.66617758
202,2061,27.3068349,23.51129083
202,2062,36.11246842,24.46396772
202,2063,36.41830074,23.56328979
202,2064,36.27488141,23.63589197
202,2065,29.33162064,19.70373254
202,2066,26.68778173,23.37943097
202,2067,31.03818204,24.99093487
202,2068,38.63777542,23.09515659
202,2069,33.6056339,22.67110523
203,2040,31.97607223,23.96022817
203,2041,27.16874371,22.39851392
203,2042,34.89890893,26.08436394
203,2043,34.15252257,24.57737734
203,2044,32.95795644,25.91737175
203,2045,34.31792876,21.23172238
203,2046,35.29233343,24.06352837
203,2047,36.02182383,20.78658258
203,2048,28.32252012,24.31713212
203,2049,31.93578854,26.44080925
203,2050,33.66493496,22.85430674
203,2051,34.82095428,23.51383751
203,2052,35.37701187,26.41834831
203,2053,37.0618736,24.79922629
203,2054,36.45385678,22.62341768
203,2055,32.10069379,20.75339652
203,2056,28.90470091,24.85007991
203,2057,33.60974865,25.08170379
203,2058,35.63687643,23.58373438
203,2059,33.52458174,20.04489627
203,2060,30.72427017,24.00475499
203,2061,27.54094373,23.4991941
203,2062,34.34923542,23.96985798
203,2063,37.78877762,25.10645895
203,2064,35.00237051,23.51086638
203,2065,30.16354453,18.95472562
203,2066,28.52734091,23.74461041
203,2067,34.07805599,25.10070194
203,2068,40.56111526,23.7232259
203,2069,35.51643686,24.04101339
204,2040,33.64960854,25.31543858
204,2041,30.09320341,23.61553094
204,2042,37.16536221,26.35536003
204,2043,31.53356481,24.36363721
204,2044,33.99254821,25.59168816
204,2045,34.03928538,21.57002888
204,2046,32.38499205,24.10357255
204,2047,34.694131,21.45813444
204,2048,28.20024003,24.0898259
204,2049,33.64695196,26.77113152
204,2050,35.02989074,23.47252083
204,2051,30.67954894,23.3612939
204,2052,32.67365984,25.30162174
204,2053,33.67433516,24.82609235
204,2054,36.72243095,22.86153194
204,2055,36.48866585,20.40567404
204,2056,30.62276414,24.16542362
204,2057,33.60133212,25.204712
204,2058,37.39138134,24.13619172
204,2059,35.37158188,20.10032502
204,2060,29.21070133,23.59401336
204,2061,30.18346497,23.90085909
204,2062,31.80729493,23.26908683
204,2063,35.77355948,24.41991179
204,2064,36.56814406,22.76190742
204,2065,31.29383987,21.2674304
204,2066,30.67360941,23.57761234
204,2067,33.2772884,25.29605663
204,2068,40.63167191,24.3823954
204,2069,34.73239328,25.92860222
205,2040,31.91035448,24.16337437
205,2041,30.53763609,20.85625474
205,2042,37.43139694,26.62220573
205,2043,36.6008616,24.00740539
205,2044,34.41742426,24.18129776
205,2045,35.52673762,21.68992766
205,2046,35.42324013,23.95695934
205,2047,33.44295656,19.8153001
205,2048,31.76426167,23.25789222
205,2049,34.30697142,25.80506706
205,2050,30.68863294,25.15558548
205,2051,25.28759629,23.39760802
205,2052,38.75960159,25.76478386
205,2053,33.61928739,24.13168717
205,2054,33.53242501,22.28806175
205,2055,36.96887183,23.30596569
205,2056,29.92602735,23.93725799
205,2057,35.08472463,23.6337487
205,2058,36.20048263,24.22771453
205,2059,36.99674476,22.15309535
205,2060,28.28487874,23.69555607
205,2061,28.33965629,24.11382429
205,2062,32.56025733,24.02488448
205,2063,33.68199837,23.90050571
205,2064,38.4795723,23.78032182
205,2065,32.49774825,22.7528809
205,2066,28.873366,24.04870942
205,2067,36.67634402,24.55620984
205,2068,36.36571365,24.83165747
205,2069,33.45659291,26.46790886
206,2040,30.14204109,22.59138289
206,2041,36.0876199,23.38324929
206,2042,37.91158411,26.33143425
206,2043,36.60370011,23.55978383
206,2044,35.05143758,24.44176766
206,2045,36.22334009,22.55219411
206,2046,36.1880639,24.7243851
206,2047,32.29680105,22.01394036
206,2048,37.77083959,23.74049244
206,2049,36.26367677,24.49873061
206,2050,34.00662247,24.08384572
206,2051,26.69261053,23.59473138
206,2052,37.48824669,23.52009809
206,2053,37.08947056,23.09744721
206,2054,31.28696089,19.24137871
206,2055,32.02862636,23.88787211
206,2056,32.82186574,23.01315415
206,2057,37.84397155,22.82214204
206,2058,34.89794653,25.30968156
206,2059,36.42084046,24.00917233
206,2060,31.2123456,24.03716538
206,2061,30.63605004,23.45739927
206,2062,33.5311178,24.12865825
206,2063,33.55438619,24.16562456
206,2064,36.09496946,23.71426752
206,2065,35.01431727,23.51956753
206,2066,30.75396786,24.98460215
206,2067,33.51333971,25.4693737
206,2068,34.54603568,26.0084362
206,2069,34.66286291,25.29202672
